<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
MFGSP,D,11/01/13,00:00,497.9800000,6210
MFGSP,D,11/05/13,00:00,478.0300000,1440
MFGSP,D,11/06/13,00:00,483.0000000,610
MFGSP,D,11/07/13,00:00,499.4100000,1170
MFGSP,D,11/08/13,00:00,508.5000000,960
MFGSP,D,11/11/13,00:00,501.0000000,1210
MFGSP,D,11/12/13,00:00,492.5000000,570
MFGSP,D,11/13/13,00:00,473.9900000,5190
MFGSP,D,11/14/13,00:00,483.9900000,1800
MFGSP,D,11/15/13,00:00,484.0100000,4590
MFGSP,D,11/18/13,00:00,487.0000000,350
MFGSP,D,11/19/13,00:00,486.9300000,400
MFGSP,D,11/20/13,00:00,483.0000000,340
MFGSP,D,11/21/13,00:00,480.0000000,760
MFGSP,D,11/22/13,00:00,491.9900000,740
MFGSP,D,11/25/13,00:00,495.0000000,730
MFGSP,D,11/26/13,00:00,498.0000000,20530
MFGSP,D,11/27/13,00:00,498.9500000,930
MFGSP,D,11/29/13,00:00,495.9700000,5130
MFGSP,D,12/02/13,00:00,495.0000000,30
MFGSP,D,12/03/13,00:00,491.9800000,370
MFGSP,D,12/04/13,00:00,487.9800000,790
MFGSP,D,12/05/13,00:00,485.0000000,450
MFGSP,D,12/06/13,00:00,487.8900000,550
MFGSP,D,12/09/13,00:00,489.9500000,1420
MFGSP,D,12/10/13,00:00,487.0000000,1370
MFGSP,D,12/11/13,00:00,486.0000000,740
MFGSP,D,12/12/13,00:00,475.5100000,2940
MFGSP,D,12/13/13,00:00,472.0000000,3030
MFGSP,D,12/16/13,00:00,474.9900000,3570
MFGSP,D,12/17/13,00:00,483.9700000,1230
MFGSP,D,12/18/13,00:00,488.7900000,550
MFGSP,D,12/19/13,00:00,479.0000000,1000
MFGSP,D,12/20/13,00:00,486.9300000,980
MFGSP,D,12/23/13,00:00,488.4900000,720
MFGSP,D,12/24/13,00:00,485.5500000,380
MFGSP,D,12/25/13,00:00,485.5100000,970
MFGSP,D,12/26/13,00:00,486.0000000,200
MFGSP,D,12/27/13,00:00,495.0100000,1390
MFGSP,D,01/06/14,00:00,485.0200000,160
MFGSP,D,01/08/14,00:00,494.9900000,950
MFGSP,D,01/09/14,00:00,490.0000000,2600
MFGSP,D,01/10/14,00:00,495.0000000,810
MFGSP,D,01/13/14,00:00,490.0700000,60
MFGSP,D,01/14/14,00:00,490.0900000,80
MFGSP,D,01/15/14,00:00,493.1500000,170
MFGSP,D,01/16/14,00:00,496.4700000,100
MFGSP,D,01/17/14,00:00,498.9600000,390
MFGSP,D,01/20/14,00:00,496.5000000,1020
MFGSP,D,01/21/14,00:00,509.8600000,160
MFGSP,D,01/22/14,00:00,509.8200000,30
MFGSP,D,01/23/14,00:00,508.9000000,460
MFGSP,D,01/24/14,00:00,507.0100000,250
MFGSP,D,01/27/14,00:00,505.0000000,240
MFGSP,D,01/28/14,00:00,500.0100000,180
MFGSP,D,01/29/14,00:00,498.5000000,920
MFGSP,D,01/30/14,00:00,498.6500000,150
MFGSP,D,01/31/14,00:00,500.2000000,540
MFGSP,D,02/03/14,00:00,500.0000000,650
MFGSP,D,02/04/14,00:00,503.0000000,2720
MFGSP,D,02/05/14,00:00,507.0000000,320
MFGSP,D,02/06/14,00:00,508.0000000,90
MFGSP,D,02/07/14,00:00,509.9800000,3850
MFGSP,D,02/10/14,00:00,517.1800000,2420
MFGSP,D,02/11/14,00:00,518.8900000,1740
MFGSP,D,02/12/14,00:00,528.8600000,1500
MFGSP,D,02/13/14,00:00,520.0000000,1710
MFGSP,D,02/14/14,00:00,515.0000000,1370
MFGSP,D,02/17/14,00:00,520.0000000,50
MFGSP,D,02/18/14,00:00,518.0200000,140
MFGSP,D,02/19/14,00:00,508.6000000,640
MFGSP,D,02/20/14,00:00,516.0000000,730
MFGSP,D,02/21/14,00:00,516.9700000,1850
MFGSP,D,02/25/14,00:00,510.0000000,2770
MFGSP,D,02/26/14,00:00,508.9900000,3790
MFGSP,D,02/27/14,00:00,508.9900000,1260
MFGSP,D,02/28/14,00:00,502.0000000,1540
MFGSP,D,03/03/14,00:00,470.0000000,7990
MFGSP,D,03/04/14,00:00,507.4900000,2400
MFGSP,D,03/05/14,00:00,504.6600000,1770
MFGSP,D,03/06/14,00:00,488.0000000,3980
MFGSP,D,03/07/14,00:00,500.0000000,1600
MFGSP,D,03/11/14,00:00,500.0000000,260
MFGSP,D,03/12/14,00:00,491.0000000,250
MFGSP,D,03/13/14,00:00,490.4900000,1960
MFGSP,D,03/14/14,00:00,484.0000000,810
MFGSP,D,03/17/14,00:00,473.0000000,1010
MFGSP,D,03/18/14,00:00,480.0000000,1890
MFGSP,D,03/19/14,00:00,490.0000000,1740
MFGSP,D,03/20/14,00:00,489.1100000,510
MFGSP,D,03/21/14,00:00,480.0200000,240
MFGSP,D,03/24/14,00:00,493.6400000,10
MFGSP,D,03/25/14,00:00,486.8700000,360
MFGSP,D,03/26/14,00:00,489.9000000,260
MFGSP,D,03/27/14,00:00,493.9600000,120
MFGSP,D,03/28/14,00:00,493.7700000,60
MFGSP,D,03/31/14,00:00,498.0500000,360
MFGSP,D,04/01/14,00:00,478.0900000,6570
MFGSP,D,04/02/14,00:00,478.0000000,11180
MFGSP,D,04/03/14,00:00,475.0000000,170
MFGSP,D,04/04/14,00:00,476.0000000,690
MFGSP,D,04/07/14,00:00,467.0100000,130
MFGSP,D,04/08/14,00:00,474.6500000,3200
MFGSP,D,04/09/14,00:00,480.0000000,440
MFGSP,D,04/10/14,00:00,486.9900000,150
