<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
ROSN,D,07/23/14,00:00,221.8000000,6231670
ROSN,D,07/24/14,00:00,222.4500000,5695060
ROSN,D,07/25/14,00:00,220.8400000,8196260
ROSN,D,07/28/14,00:00,218.2100000,8789200
ROSN,D,07/29/14,00:00,220.3000000,6804820
ROSN,D,07/30/14,00:00,224.0000000,9398160
ROSN,D,07/31/14,00:00,223.0000000,5639690
ROSN,D,08/01/14,00:00,221.7900000,5781460
ROSN,D,08/04/14,00:00,219.9000000,3907040
ROSN,D,08/05/14,00:00,220.0000000,3602930
ROSN,D,08/06/14,00:00,219.5500000,5711290
ROSN,D,08/07/14,00:00,221.0000000,7625930
ROSN,D,08/08/14,00:00,219.5400000,3807960
ROSN,D,08/11/14,00:00,221.3800000,4403750
ROSN,D,08/12/14,00:00,221.6500000,3488390
ROSN,D,08/13/14,00:00,225.9900000,6812560
ROSN,D,08/14/14,00:00,226.3000000,4669470
ROSN,D,08/15/14,00:00,225.0000000,3529560
ROSN,D,08/18/14,00:00,224.6800000,2298800
ROSN,D,08/19/14,00:00,227.4000000,5336110
ROSN,D,08/20/14,00:00,231.5400000,8633280
ROSN,D,08/21/14,00:00,233.0000000,3761600
ROSN,D,08/22/14,00:00,230.0300000,3992880
ROSN,D,08/25/14,00:00,231.6900000,1976910
ROSN,D,08/26/14,00:00,229.2200000,1947550
ROSN,D,08/27/14,00:00,231.6900000,3600160
ROSN,D,08/28/14,00:00,228.9900000,5336950
ROSN,D,08/29/14,00:00,226.0000000,3223310
ROSN,D,09/01/14,00:00,229.0000000,4706950
ROSN,D,09/02/14,00:00,230.5000000,2884650
ROSN,D,09/03/14,00:00,236.1300000,8965630
ROSN,D,09/04/14,00:00,236.5400000,3667870
ROSN,D,09/05/14,00:00,238.0000000,4839820
ROSN,D,09/08/14,00:00,234.0200000,4818340
ROSN,D,09/09/14,00:00,234.5500000,2509310
ROSN,D,09/10/14,00:00,234.9000000,2040170
ROSN,D,09/11/14,00:00,230.0100000,3753890
ROSN,D,09/12/14,00:00,233.2000000,4157190
ROSN,D,09/15/14,00:00,232.1900000,5924240
ROSN,D,09/16/14,00:00,240.5000000,6048800
ROSN,D,09/17/14,00:00,237.3400000,4735660
ROSN,D,09/18/14,00:00,238.7600000,3074820
ROSN,D,09/19/14,00:00,233.5000000,5547820
ROSN,D,09/22/14,00:00,230.0000000,3295160
ROSN,D,09/23/14,00:00,232.7900000,3304260
ROSN,D,09/24/14,00:00,232.3600000,3135140
ROSN,D,09/25/14,00:00,231.2000000,2790960
ROSN,D,09/26/14,00:00,232.3900000,4608210
ROSN,D,09/29/14,00:00,229.0000000,5628950
ROSN,D,09/30/14,00:00,232.0000000,3697400
ROSN,D,10/01/14,00:00,230.0000000,2678860
ROSN,D,10/02/14,00:00,226.3700000,3536850
ROSN,D,10/03/14,00:00,227.7300000,2643330
ROSN,D,10/06/14,00:00,232.0700000,3475220
ROSN,D,10/07/14,00:00,231.3000000,2246260
ROSN,D,10/08/14,00:00,227.5000000,4863300
ROSN,D,10/09/14,00:00,228.4700000,3439110
ROSN,D,10/10/14,00:00,222.3000000,5577300
ROSN,D,10/13/14,00:00,225.5300000,2910410
ROSN,D,10/14/14,00:00,230.3000000,4896590
ROSN,D,10/15/14,00:00,226.6100000,3115610
ROSN,D,10/16/14,00:00,224.1500000,4512190
ROSN,D,10/17/14,00:00,228.6900000,3455390
ROSN,D,10/20/14,00:00,227.2000000,3537870
ROSN,D,10/21/14,00:00,228.2400000,2309840
ROSN,D,10/22/14,00:00,225.4000000,2909440
ROSN,D,10/23/14,00:00,224.2000000,4956000
ROSN,D,10/24/14,00:00,225.8800000,2492470
ROSN,D,10/27/14,00:00,227.9000000,3258140
ROSN,D,10/28/14,00:00,229.6000000,3140450
ROSN,D,10/29/14,00:00,233.4500000,4423520
ROSN,D,10/30/14,00:00,235.9600000,6195220
ROSN,D,10/31/14,00:00,239.9000000,4988020
ROSN,D,11/03/14,00:00,240.3000000,1510920
ROSN,D,11/05/14,00:00,239.8800000,5601300
ROSN,D,11/06/14,00:00,239.2100000,4735400
ROSN,D,11/07/14,00:00,239.0200000,8462660
ROSN,D,11/10/14,00:00,239.8600000,3569930
ROSN,D,11/11/14,00:00,239.3400000,4505950
ROSN,D,11/12/14,00:00,237.2300000,4176180
ROSN,D,11/13/14,00:00,231.5000000,5044620
ROSN,D,11/14/14,00:00,233.7900000,4163140
ROSN,D,11/17/14,00:00,233.9700000,1791690
ROSN,D,11/18/14,00:00,235.7000000,4850210
ROSN,D,11/19/14,00:00,235.0000000,3124370
ROSN,D,11/20/14,00:00,235.8000000,4606280
ROSN,D,11/21/14,00:00,240.4000000,7842160
ROSN,D,11/24/14,00:00,237.6200000,3157790
ROSN,D,11/25/14,00:00,237.0100000,2430290
ROSN,D,11/26/14,00:00,238.0000000,4220750
ROSN,D,11/27/14,00:00,233.6600000,4019790
ROSN,D,11/28/14,00:00,233.7400000,5127670
ROSN,D,12/01/14,00:00,233.5000000,10302380
ROSN,D,12/02/14,00:00,232.7500000,6436360
ROSN,D,12/03/14,00:00,230.4500000,8890220
ROSN,D,12/04/14,00:00,228.3000000,6369560
ROSN,D,12/05/14,00:00,221.9500000,4803210
ROSN,D,12/08/14,00:00,212.2000000,7581710
ROSN,D,12/09/14,00:00,213.3500000,7198820
ROSN,D,12/10/14,00:00,213.5000000,4610670
ROSN,D,12/11/14,00:00,208.0000000,7302060
ROSN,D,12/12/14,00:00,210.7500000,7096120
ROSN,D,12/15/14,00:00,201.5000000,8782080
ROSN,D,12/16/14,00:00,200.6500000,12190360
ROSN,D,12/17/14,00:00,194.6500000,10752880
ROSN,D,12/18/14,00:00,196.9000000,13444920
ROSN,D,12/19/14,00:00,194.1500000,7710850
ROSN,D,12/22/14,00:00,198.9000000,9364110
ROSN,D,12/23/14,00:00,196.6500000,4590450
ROSN,D,12/24/14,00:00,193.2000000,3501070
ROSN,D,12/25/14,00:00,195.0000000,1711440
ROSN,D,12/26/14,00:00,196.7500000,2007420
ROSN,D,12/29/14,00:00,201.8000000,5206380
ROSN,D,12/30/14,00:00,195.8000000,3504020
ROSN,D,01/05/15,00:00,196.7500000,3054020
ROSN,D,01/06/15,00:00,200.3000000,3348410
ROSN,D,01/08/15,00:00,214.9500000,5954620
ROSN,D,01/09/15,00:00,206.6000000,4364250
ROSN,D,01/12/15,00:00,204.0000000,3140710
ROSN,D,01/13/15,00:00,204.9000000,3118110
ROSN,D,01/14/15,00:00,209.5000000,3141270
ROSN,D,01/15/15,00:00,219.9000000,9174870
ROSN,D,01/16/15,00:00,226.0000000,5760000
ROSN,D,01/19/15,00:00,225.3000000,9129200
ROSN,D,01/20/15,00:00,227.0000000,8174320
ROSN,D,01/21/15,00:00,234.6000000,5909100
ROSN,D,01/22/15,00:00,241.8000000,9379380
ROSN,D,01/23/15,00:00,243.9000000,7507760
ROSN,D,01/26/15,00:00,237.2500000,4023290
ROSN,D,01/27/15,00:00,239.0000000,6513320
ROSN,D,01/28/15,00:00,231.5000000,6891990
ROSN,D,01/29/15,00:00,226.5500000,4168870
ROSN,D,01/30/15,00:00,229.3500000,6763000
ROSN,D,02/02/15,00:00,230.5500000,7697460
ROSN,D,02/03/15,00:00,238.3500000,13896160
ROSN,D,02/04/15,00:00,239.0000000,7514310
ROSN,D,02/05/15,00:00,251.0000000,9078080
ROSN,D,02/06/15,00:00,261.0000000,12558360
ROSN,D,02/09/15,00:00,257.0000000,8446140
ROSN,D,02/10/15,00:00,257.0500000,5308230
ROSN,D,02/11/15,00:00,265.3500000,8585620
ROSN,D,02/12/15,00:00,274.0500000,12807970
ROSN,D,02/13/15,00:00,290.2000000,9916760
ROSN,D,02/16/15,00:00,279.7000000,8141790
ROSN,D,02/17/15,00:00,275.9500000,8875790
ROSN,D,02/18/15,00:00,281.4500000,5216690
ROSN,D,02/19/15,00:00,275.7500000,6883620
ROSN,D,02/20/15,00:00,274.0000000,4287870
ROSN,D,02/24/15,00:00,268.6500000,3513690
ROSN,D,02/25/15,00:00,263.4500000,4407180
ROSN,D,02/26/15,00:00,263.8500000,5636190
ROSN,D,02/27/15,00:00,265.8500000,3397580
ROSN,D,03/02/15,00:00,269.7000000,4287920
ROSN,D,03/03/15,00:00,277.0000000,6066350
ROSN,D,03/04/15,00:00,264.9500000,6666090
ROSN,D,03/05/15,00:00,269.6000000,6576710
ROSN,D,03/06/15,00:00,263.5000000,3630370
ROSN,D,03/10/15,00:00,253.0000000,5169160
ROSN,D,03/11/15,00:00,251.4500000,4247700
ROSN,D,03/12/15,00:00,247.7000000,4188400
ROSN,D,03/13/15,00:00,241.3000000,4009140
ROSN,D,03/16/15,00:00,236.7000000,5187150
ROSN,D,03/17/15,00:00,237.0000000,3433520
ROSN,D,03/18/15,00:00,243.4000000,5410680
ROSN,D,03/19/15,00:00,237.0500000,5492120
ROSN,D,03/20/15,00:00,239.3000000,6500210
