<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
RNFT,D,07/07/17,00:00,600.4000000,36860
RNFT,D,07/10/17,00:00,600.5000000,33565
RNFT,D,07/11/17,00:00,601.0000000,35785
RNFT,D,07/12/17,00:00,600.3000000,38555
RNFT,D,07/13/17,00:00,603.4000000,54565
RNFT,D,07/14/17,00:00,603.4000000,37597
RNFT,D,07/17/17,00:00,604.9000000,39376
RNFT,D,07/18/17,00:00,606.1000000,31949
RNFT,D,07/19/17,00:00,605.0000000,34568
RNFT,D,07/20/17,00:00,604.3000000,33122
RNFT,D,07/21/17,00:00,603.6000000,29424
RNFT,D,07/24/17,00:00,603.4000000,29741
RNFT,D,07/25/17,00:00,603.3000000,29913
RNFT,D,07/26/17,00:00,602.7000000,31279
RNFT,D,07/27/17,00:00,602.4000000,33467
RNFT,D,07/28/17,00:00,601.8000000,31476
RNFT,D,07/31/17,00:00,603.8000000,36158
RNFT,D,08/01/17,00:00,601.6000000,35246
RNFT,D,08/02/17,00:00,601.3000000,30440
RNFT,D,08/03/17,00:00,601.2000000,26941
RNFT,D,08/04/17,00:00,601.0000000,109212
RNFT,D,08/07/17,00:00,600.9000000,25139
RNFT,D,08/08/17,00:00,600.8000000,29262
RNFT,D,08/09/17,00:00,600.7000000,27268
RNFT,D,08/10/17,00:00,600.6000000,26337
RNFT,D,08/11/17,00:00,599.8000000,33338
RNFT,D,08/14/17,00:00,582.6000000,29805
RNFT,D,08/15/17,00:00,596.4000000,34558
RNFT,D,08/16/17,00:00,598.1000000,82433
RNFT,D,08/17/17,00:00,598.2000000,116813
RNFT,D,08/18/17,00:00,595.0000000,112057
RNFT,D,08/21/17,00:00,598.8000000,201733
RNFT,D,08/22/17,00:00,597.4000000,35223
RNFT,D,08/23/17,00:00,598.1000000,69156
RNFT,D,08/24/17,00:00,599.6000000,61033
RNFT,D,08/25/17,00:00,598.1000000,42332
RNFT,D,08/28/17,00:00,598.8000000,39879
RNFT,D,08/29/17,00:00,599.0000000,33982
RNFT,D,08/30/17,00:00,599.1000000,33478
RNFT,D,08/31/17,00:00,604.9000000,54385
RNFT,D,09/01/17,00:00,601.3000000,57712
RNFT,D,09/04/17,00:00,601.3000000,34911
RNFT,D,09/05/17,00:00,601.5000000,33787
RNFT,D,09/06/17,00:00,603.3000000,33226
RNFT,D,09/07/17,00:00,603.2000000,33597
RNFT,D,09/08/17,00:00,601.2000000,54167
RNFT,D,09/11/17,00:00,602.5000000,42497
RNFT,D,09/12/17,00:00,601.7000000,49374
RNFT,D,09/13/17,00:00,601.5000000,33577
RNFT,D,09/14/17,00:00,556.1000000,69303
RNFT,D,09/15/17,00:00,586.0000000,58728
RNFT,D,09/18/17,00:00,557.9000000,33851
RNFT,D,09/19/17,00:00,549.3000000,31276
RNFT,D,09/20/17,00:00,553.0000000,86980
RNFT,D,09/21/17,00:00,558.4000000,29171
RNFT,D,09/22/17,00:00,590.3000000,144598
RNFT,D,09/25/17,00:00,584.1000000,28759
RNFT,D,09/26/17,00:00,567.5000000,26373
RNFT,D,09/27/17,00:00,574.9000000,29541
RNFT,D,09/28/17,00:00,574.0000000,27654
RNFT,D,09/29/17,00:00,569.0000000,2614739
RNFT,D,10/02/17,00:00,550.0000000,28554
RNFT,D,10/03/17,00:00,550.0000000,40400
RNFT,D,10/04/17,00:00,549.4000000,50394
RNFT,D,10/05/17,00:00,545.2000000,29520
RNFT,D,10/06/17,00:00,549.5000000,25903
RNFT,D,10/09/17,00:00,554.5000000,46638
RNFT,D,10/10/17,00:00,551.5000000,58933
RNFT,D,10/11/17,00:00,555.0000000,31475
RNFT,D,10/12/17,00:00,551.0000000,3121042
RNFT,D,10/13/17,00:00,548.3000000,33776
RNFT,D,10/16/17,00:00,550.4000000,63048
RNFT,D,10/17/17,00:00,554.9000000,30677
RNFT,D,10/18/17,00:00,553.9000000,50594
RNFT,D,10/19/17,00:00,548.3000000,32266
RNFT,D,10/20/17,00:00,552.0000000,85488
RNFT,D,10/23/17,00:00,560.3000000,89073
RNFT,D,10/24/17,00:00,569.0000000,33434
RNFT,D,10/25/17,00:00,579.9000000,39373
RNFT,D,10/26/17,00:00,559.2000000,55861
RNFT,D,10/27/17,00:00,559.7000000,40882
RNFT,D,10/30/17,00:00,560.0000000,38662
RNFT,D,10/31/17,00:00,558.4000000,41478
RNFT,D,11/01/17,00:00,550.1000000,38277
RNFT,D,11/02/17,00:00,552.0000000,38468
RNFT,D,11/03/17,00:00,560.8000000,35575
RNFT,D,11/07/17,00:00,568.4000000,36044
RNFT,D,11/08/17,00:00,556.0000000,34055
RNFT,D,11/09/17,00:00,566.0000000,30924
RNFT,D,11/10/17,00:00,560.4000000,32765
RNFT,D,11/13/17,00:00,564.3000000,29567
RNFT,D,11/14/17,00:00,567.8000000,30871
RNFT,D,11/15/17,00:00,562.1000000,89839
RNFT,D,11/16/17,00:00,561.8000000,136170
RNFT,D,11/17/17,00:00,556.0000000,32626
RNFT,D,11/20/17,00:00,559.4000000,31483
RNFT,D,11/21/17,00:00,551.5000000,4591873
RNFT,D,11/22/17,00:00,526.1000000,31649
RNFT,D,11/23/17,00:00,510.6000000,30249
RNFT,D,11/24/17,00:00,508.8000000,35028
RNFT,D,11/27/17,00:00,501.4000000,35173
RNFT,D,11/28/17,00:00,496.9000000,35983
RNFT,D,11/29/17,00:00,475.1000000,38095
RNFT,D,11/30/17,00:00,500.1000000,13600613
RNFT,D,12/01/17,00:00,472.2000000,31323
RNFT,D,12/04/17,00:00,489.9000000,30986
RNFT,D,12/05/17,00:00,497.0000000,30914
RNFT,D,12/06/17,00:00,506.5000000,31111
RNFT,D,12/07/17,00:00,515.0000000,30250
RNFT,D,12/08/17,00:00,528.1000000,29630
RNFT,D,12/11/17,00:00,539.9000000,31600
RNFT,D,12/12/17,00:00,553.2000000,28136
RNFT,D,12/13/17,00:00,569.8000000,29070
RNFT,D,12/14/17,00:00,533.4000000,59429
RNFT,D,12/15/17,00:00,516.1000000,36607
RNFT,D,12/18/17,00:00,529.2000000,32324
RNFT,D,12/19/17,00:00,527.6000000,30980
RNFT,D,12/20/17,00:00,558.7000000,32459
RNFT,D,12/21/17,00:00,570.9000000,35415
RNFT,D,12/22/17,00:00,586.9000000,39651
RNFT,D,12/25/17,00:00,600.0000000,28938
RNFT,D,12/26/17,00:00,603.5000000,27531
RNFT,D,12/27/17,00:00,605.8000000,30966
RNFT,D,12/28/17,00:00,610.0000000,8279
RNFT,D,12/29/17,00:00,611.9000000,8679
RNFT,D,01/03/18,00:00,609.0000000,18119
RNFT,D,01/04/18,00:00,595.0000000,14812
RNFT,D,01/05/18,00:00,605.1000000,17039
RNFT,D,01/09/18,00:00,591.4000000,28775
RNFT,D,01/10/18,00:00,582.0000000,28201
RNFT,D,01/11/18,00:00,594.6000000,25548
RNFT,D,01/12/18,00:00,582.6000000,25816
RNFT,D,01/15/18,00:00,600.1000000,28101
RNFT,D,01/16/18,00:00,603.7000000,25712
RNFT,D,01/17/18,00:00,601.7000000,28411
RNFT,D,01/18/18,00:00,602.5000000,29656
RNFT,D,01/19/18,00:00,590.0000000,25882
RNFT,D,01/22/18,00:00,600.1000000,25163
RNFT,D,01/23/18,00:00,601.0000000,25165
RNFT,D,01/24/18,00:00,593.0000000,25962
RNFT,D,01/25/18,00:00,611.9000000,27818
RNFT,D,01/26/18,00:00,601.4000000,29088
RNFT,D,01/29/18,00:00,601.5000000,165483
RNFT,D,01/30/18,00:00,602.0000000,228307
RNFT,D,01/31/18,00:00,602.5000000,170937
RNFT,D,02/01/18,00:00,585.5000000,36255
RNFT,D,02/02/18,00:00,603.5000000,41870
RNFT,D,02/05/18,00:00,600.0000000,25796
RNFT,D,02/06/18,00:00,609.0000000,26831
RNFT,D,02/07/18,00:00,608.5000000,26027
RNFT,D,02/08/18,00:00,603.5000000,25891
RNFT,D,02/09/18,00:00,597.5000000,26069
RNFT,D,02/12/18,00:00,608.0000000,25509
RNFT,D,02/13/18,00:00,604.0000000,26378
RNFT,D,02/14/18,00:00,604.0000000,65186
RNFT,D,02/15/18,00:00,605.0000000,25258
RNFT,D,02/16/18,00:00,603.0000000,25354
RNFT,D,02/19/18,00:00,604.0000000,30480
RNFT,D,02/20/18,00:00,603.5000000,31895
RNFT,D,02/21/18,00:00,606.0000000,27054
RNFT,D,02/22/18,00:00,598.0000000,25237
RNFT,D,02/26/18,00:00,599.5000000,25251
RNFT,D,02/27/18,00:00,598.5000000,23929
RNFT,D,02/28/18,00:00,603.5000000,93893
RNFT,D,03/01/18,00:00,602.5000000,86936
RNFT,D,03/02/18,00:00,601.0000000,86817
RNFT,D,03/05/18,00:00,598.0000000,25352
RNFT,D,03/06/18,00:00,599.0000000,25418
RNFT,D,03/07/18,00:00,598.5000000,25159
RNFT,D,03/09/18,00:00,594.5000000,17357
RNFT,D,03/12/18,00:00,600.5000000,25437
RNFT,D,03/13/18,00:00,586.5000000,132292
RNFT,D,03/14/18,00:00,588.0000000,28498
RNFT,D,03/15/18,00:00,588.0000000,26012
RNFT,D,03/16/18,00:00,617.0000000,35518
RNFT,D,03/19/18,00:00,597.5000000,30113
RNFT,D,03/20/18,00:00,579.5000000,26108
RNFT,D,03/21/18,00:00,601.5000000,27135
RNFT,D,03/22/18,00:00,582.5000000,26363
RNFT,D,03/23/18,00:00,575.0000000,25750
RNFT,D,03/26/18,00:00,557.0000000,28679
RNFT,D,03/27/18,00:00,577.5000000,28010
RNFT,D,03/28/18,00:00,576.5000000,27549
RNFT,D,03/29/18,00:00,576.5000000,30735
RNFT,D,03/30/18,00:00,574.5000000,28675
RNFT,D,04/02/18,00:00,564.0000000,26575
RNFT,D,04/03/18,00:00,569.0000000,27128
RNFT,D,04/04/18,00:00,560.5000000,28561
RNFT,D,04/05/18,00:00,547.0000000,28015
RNFT,D,04/06/18,00:00,556.5000000,27386
RNFT,D,04/09/18,00:00,514.0000000,26489
RNFT,D,04/10/18,00:00,519.5000000,93175
RNFT,D,04/11/18,00:00,516.0000000,29786
RNFT,D,04/12/18,00:00,520.0000000,29549
RNFT,D,04/13/18,00:00,509.5000000,31548
RNFT,D,04/16/18,00:00,504.0000000,30730
RNFT,D,04/17/18,00:00,506.5000000,30891
RNFT,D,04/18/18,00:00,526.5000000,30311
RNFT,D,04/19/18,00:00,527.0000000,33446
RNFT,D,04/20/18,00:00,510.0000000,32176
RNFT,D,04/23/18,00:00,516.5000000,32249
RNFT,D,04/24/18,00:00,529.5000000,30116
RNFT,D,04/25/18,00:00,516.0000000,39845
RNFT,D,04/26/18,00:00,510.0000000,29578
RNFT,D,04/27/18,00:00,514.5000000,30363
RNFT,D,04/28/18,00:00,521.0000000,22290
RNFT,D,04/30/18,00:00,515.5000000,18971
RNFT,D,05/02/18,00:00,522.5000000,19451
RNFT,D,05/03/18,00:00,525.0000000,31061
RNFT,D,05/04/18,00:00,539.5000000,31599
RNFT,D,05/07/18,00:00,580.0000000,32735
RNFT,D,05/08/18,00:00,580.0000000,29456
RNFT,D,05/10/18,00:00,562.5000000,30618
RNFT,D,05/11/18,00:00,567.5000000,31069
RNFT,D,05/14/18,00:00,555.0000000,28948
RNFT,D,05/15/18,00:00,555.0000000,27153
RNFT,D,05/16/18,00:00,570.5000000,29431
RNFT,D,05/17/18,00:00,557.0000000,27793
RNFT,D,05/18/18,00:00,552.5000000,27266
RNFT,D,05/21/18,00:00,550.5000000,29113
RNFT,D,05/22/18,00:00,551.0000000,27255
RNFT,D,05/23/18,00:00,544.0000000,30225
RNFT,D,05/24/18,00:00,549.5000000,31813
RNFT,D,05/25/18,00:00,550.0000000,29202
RNFT,D,05/28/18,00:00,550.0000000,27420
RNFT,D,05/29/18,00:00,551.5000000,27138
RNFT,D,05/30/18,00:00,552.0000000,27653
RNFT,D,05/31/18,00:00,553.0000000,27267
RNFT,D,06/01/18,00:00,552.5000000,27591
RNFT,D,06/04/18,00:00,552.5000000,27962
RNFT,D,06/05/18,00:00,550.5000000,37011
RNFT,D,06/06/18,00:00,550.0000000,27827
RNFT,D,06/07/18,00:00,550.0000000,28798
RNFT,D,06/08/18,00:00,555.0000000,27337
RNFT,D,06/09/18,00:00,552.5000000,22145
RNFT,D,06/11/18,00:00,556.0000000,16601
RNFT,D,06/13/18,00:00,553.5000000,27057
RNFT,D,06/14/18,00:00,564.0000000,29089
RNFT,D,06/15/18,00:00,565.0000000,84457
RNFT,D,06/18/18,00:00,560.0000000,28789
RNFT,D,06/19/18,00:00,562.0000000,27790
RNFT,D,06/20/18,00:00,575.0000000,27857
RNFT,D,06/21/18,00:00,553.5000000,28087
RNFT,D,06/22/18,00:00,550.0000000,27770
RNFT,D,06/25/18,00:00,551.5000000,27236
RNFT,D,06/26/18,00:00,551.5000000,25145
RNFT,D,06/27/18,00:00,556.0000000,27635
RNFT,D,06/28/18,00:00,569.5000000,28988
RNFT,D,06/29/18,00:00,595.0000000,39195
RNFT,D,07/02/18,00:00,602.5000000,27206
RNFT,D,07/03/18,00:00,605.0000000,30703
RNFT,D,07/04/18,00:00,595.0000000,25398
RNFT,D,07/05/18,00:00,602.5000000,26882
RNFT,D,07/06/18,00:00,603.0000000,28845
RNFT,D,07/09/18,00:00,595.0000000,25533
RNFT,D,07/10/18,00:00,595.0000000,31491
RNFT,D,07/11/18,00:00,595.0000000,25547
RNFT,D,07/12/18,00:00,599.5000000,25477
RNFT,D,07/13/18,00:00,595.5000000,25232
RNFT,D,07/16/18,00:00,597.0000000,25406
RNFT,D,07/17/18,00:00,598.0000000,25261
RNFT,D,07/18/18,00:00,595.5000000,25148
RNFT,D,07/19/18,00:00,586.5000000,26774
RNFT,D,07/20/18,00:00,600.0000000,25246
RNFT,D,07/23/18,00:00,595.0000000,26247
RNFT,D,07/24/18,00:00,624.5000000,29978
RNFT,D,07/25/18,00:00,629.5000000,25015
RNFT,D,07/26/18,00:00,612.5000000,25241
RNFT,D,07/27/18,00:00,579.5000000,26177
RNFT,D,07/30/18,00:00,581.5000000,27568
RNFT,D,07/31/18,00:00,550.0000000,27346
RNFT,D,08/01/18,00:00,563.5000000,26645
RNFT,D,08/02/18,00:00,521.0000000,28692
RNFT,D,08/03/18,00:00,527.5000000,28929
RNFT,D,08/06/18,00:00,532.0000000,28656
RNFT,D,08/07/18,00:00,541.0000000,27544
RNFT,D,08/08/18,00:00,552.5000000,26485
RNFT,D,08/09/18,00:00,547.0000000,27476
RNFT,D,08/10/18,00:00,555.5000000,26894
RNFT,D,08/13/18,00:00,580.0000000,26424
RNFT,D,08/14/18,00:00,585.5000000,28958
RNFT,D,08/15/18,00:00,587.0000000,25918
RNFT,D,08/16/18,00:00,565.0000000,32637
RNFT,D,08/17/18,00:00,587.0000000,28206
RNFT,D,08/20/18,00:00,591.2000000,25611
RNFT,D,08/21/18,00:00,591.6000000,25869
RNFT,D,08/22/18,00:00,612.4000000,25032
RNFT,D,08/23/18,00:00,615.8000000,29418
RNFT,D,08/24/18,00:00,595.0000000,27222
RNFT,D,08/27/18,00:00,614.6000000,25464
RNFT,D,08/28/18,00:00,601.2000000,27925
RNFT,D,08/29/18,00:00,601.0000000,25350
RNFT,D,08/30/18,00:00,612.6000000,25735
RNFT,D,08/31/18,00:00,617.8000000,25085
RNFT,D,09/03/18,00:00,597.0000000,27508
RNFT,D,09/04/18,00:00,579.4000000,31749
RNFT,D,09/05/18,00:00,578.4000000,27070
RNFT,D,09/06/18,00:00,583.0000000,26401
RNFT,D,09/07/18,00:00,589.8000000,25710
RNFT,D,09/10/18,00:00,606.2000000,25380
RNFT,D,09/11/18,00:00,591.4000000,26117
RNFT,D,09/12/18,00:00,603.8000000,26182
RNFT,D,09/13/18,00:00,604.2000000,25198
RNFT,D,09/14/18,00:00,591.0000000,26652
RNFT,D,09/17/18,00:00,595.0000000,25985
RNFT,D,09/18/18,00:00,594.8000000,25428
RNFT,D,09/19/18,00:00,593.6000000,25216
RNFT,D,09/20/18,00:00,595.8000000,26020
RNFT,D,09/21/18,00:00,615.0000000,28116
RNFT,D,09/24/18,00:00,601.0000000,26024
RNFT,D,09/25/18,00:00,604.2000000,25013
RNFT,D,09/26/18,00:00,602.6000000,24979
RNFT,D,09/27/18,00:00,594.6000000,25393
RNFT,D,09/28/18,00:00,591.2000000,25865
RNFT,D,10/01/18,00:00,598.2000000,26001
RNFT,D,10/02/18,00:00,601.8000000,25015
RNFT,D,10/03/18,00:00,604.0000000,24912
RNFT,D,10/04/18,00:00,599.4000000,25070
RNFT,D,10/05/18,00:00,597.0000000,25372
RNFT,D,10/08/18,00:00,600.0000000,25392
RNFT,D,10/09/18,00:00,596.0000000,25095
RNFT,D,10/10/18,00:00,595.8000000,25409
RNFT,D,10/11/18,00:00,595.2000000,25682
RNFT,D,10/12/18,00:00,595.2000000,26065
RNFT,D,10/15/18,00:00,572.0000000,28248
RNFT,D,10/16/18,00:00,560.6000000,26527
RNFT,D,10/17/18,00:00,566.4000000,27294
RNFT,D,10/18/18,00:00,565.6000000,26825
RNFT,D,10/19/18,00:00,550.4000000,28795
RNFT,D,10/22/18,00:00,577.8000000,29134
RNFT,D,10/23/18,00:00,577.0000000,26903
RNFT,D,10/24/18,00:00,560.4000000,27842
RNFT,D,10/25/18,00:00,550.0000000,29012
RNFT,D,10/26/18,00:00,550.4000000,28690
RNFT,D,10/29/18,00:00,565.0000000,27515
RNFT,D,10/30/18,00:00,555.4000000,27303
RNFT,D,10/31/18,00:00,560.2000000,27006
RNFT,D,11/01/18,00:00,556.8000000,27271
RNFT,D,11/02/18,00:00,556.2000000,27241
RNFT,D,11/06/18,00:00,557.4000000,27332
RNFT,D,11/07/18,00:00,563.8000000,29136
RNFT,D,11/08/18,00:00,570.2000000,27687
RNFT,D,11/09/18,00:00,574.6000000,27033
RNFT,D,11/12/18,00:00,566.4000000,27018
RNFT,D,11/13/18,00:00,540.2000000,27936
RNFT,D,11/14/18,00:00,544.2000000,28436
RNFT,D,11/15/18,00:00,544.0000000,27959
RNFT,D,11/16/18,00:00,534.0000000,36527
RNFT,D,11/19/18,00:00,535.2000000,28569
RNFT,D,11/20/18,00:00,524.0000000,30211
RNFT,D,11/21/18,00:00,523.6000000,31539
RNFT,D,11/22/18,00:00,522.6000000,30670
RNFT,D,11/23/18,00:00,523.0000000,29118
RNFT,D,11/26/18,00:00,534.4000000,33395
RNFT,D,11/27/18,00:00,531.4000000,28869
RNFT,D,11/28/18,00:00,530.2000000,28295
RNFT,D,11/29/18,00:00,527.6000000,28721
RNFT,D,11/30/18,00:00,552.2000000,34961
RNFT,D,12/03/18,00:00,554.4000000,30046
RNFT,D,12/04/18,00:00,550.0000000,27878
RNFT,D,12/05/18,00:00,548.0000000,30294
RNFT,D,12/06/18,00:00,563.6000000,36031
RNFT,D,12/07/18,00:00,546.4000000,32668
RNFT,D,12/10/18,00:00,544.8000000,31823
