<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
SNGSP,D,10/25/16,00:00,29.5150000,25676400
SNGSP,D,10/26/16,00:00,29.1700000,14394500
SNGSP,D,10/27/16,00:00,29.2100000,17050900
SNGSP,D,10/28/16,00:00,29.1700000,10671400
SNGSP,D,10/31/16,00:00,28.7300000,30884100
SNGSP,D,11/01/16,00:00,28.1500000,36459300
SNGSP,D,11/02/16,00:00,29.0000000,86570100
SNGSP,D,11/03/16,00:00,29.3000000,51879800
SNGSP,D,11/07/16,00:00,28.6600000,22949700
SNGSP,D,11/08/16,00:00,29.2900000,31421200
SNGSP,D,11/09/16,00:00,29.7900000,32865600
SNGSP,D,11/10/16,00:00,29.5050000,52174800
SNGSP,D,11/11/16,00:00,29.6300000,34605800
SNGSP,D,11/14/16,00:00,29.5550000,23322800
SNGSP,D,11/15/16,00:00,29.5100000,21028700
SNGSP,D,11/16/16,00:00,29.4400000,14949700
SNGSP,D,11/17/16,00:00,29.6950000,24540600
SNGSP,D,11/18/16,00:00,29.6500000,11670900
SNGSP,D,11/21/16,00:00,29.4600000,11465700
SNGSP,D,11/22/16,00:00,29.1650000,23391500
SNGSP,D,11/23/16,00:00,29.3000000,25125600
SNGSP,D,11/24/16,00:00,29.0700000,19965100
SNGSP,D,11/25/16,00:00,29.3900000,18689600
SNGSP,D,11/28/16,00:00,29.8000000,30702500
SNGSP,D,11/29/16,00:00,30.7500000,44820500
SNGSP,D,11/30/16,00:00,31.4150000,65789200
SNGSP,D,12/01/16,00:00,31.5000000,59782300
SNGSP,D,12/02/16,00:00,31.1400000,28354100
SNGSP,D,12/05/16,00:00,31.7200000,20325100
SNGSP,D,12/06/16,00:00,31.8000000,36067300
SNGSP,D,12/07/16,00:00,31.8500000,22666300
SNGSP,D,12/08/16,00:00,33.4000000,74989100
SNGSP,D,12/09/16,00:00,33.2700000,52867800
SNGSP,D,12/12/16,00:00,32.0950000,55466100
SNGSP,D,12/13/16,00:00,32.7350000,41766800
SNGSP,D,12/14/16,00:00,32.6450000,30367900
SNGSP,D,12/15/16,00:00,32.3050000,40094600
SNGSP,D,12/16/16,00:00,32.2650000,27743200
SNGSP,D,12/19/16,00:00,32.1950000,31085900
SNGSP,D,12/20/16,00:00,32.1000000,13202300
SNGSP,D,12/21/16,00:00,31.3100000,29206400
SNGSP,D,12/22/16,00:00,31.0800000,33078500
SNGSP,D,12/23/16,00:00,31.2500000,19576000
SNGSP,D,12/26/16,00:00,30.8000000,11821300
SNGSP,D,12/27/16,00:00,31.0900000,10020600
SNGSP,D,12/28/16,00:00,31.5500000,24039600
SNGSP,D,12/29/16,00:00,31.9000000,22441600
SNGSP,D,12/30/16,00:00,32.0700000,24255300
SNGSP,D,01/03/17,00:00,33.0000000,23463200
SNGSP,D,01/04/17,00:00,32.9000000,13585800
SNGSP,D,01/05/17,00:00,32.2500000,20131200
SNGSP,D,01/06/17,00:00,32.5450000,11039000
SNGSP,D,01/09/17,00:00,32.2200000,14630600
SNGSP,D,01/10/17,00:00,32.1900000,23664400
SNGSP,D,01/11/17,00:00,31.9200000,20506300
SNGSP,D,01/12/17,00:00,32.3650000,26211700
SNGSP,D,01/13/17,00:00,32.2950000,12585400
SNGSP,D,01/16/17,00:00,31.9000000,14093500
SNGSP,D,01/17/17,00:00,32.1000000,24757800
SNGSP,D,01/18/17,00:00,31.9000000,10398200
SNGSP,D,01/19/17,00:00,32.1800000,18855500
SNGSP,D,01/20/17,00:00,32.6350000,42084200
SNGSP,D,01/23/17,00:00,32.4000000,12095200
SNGSP,D,01/24/17,00:00,32.8000000,28743700
SNGSP,D,01/25/17,00:00,32.7100000,10640700
SNGSP,D,01/26/17,00:00,33.8100000,57165100
SNGSP,D,01/27/17,00:00,33.2550000,48127600
SNGSP,D,01/30/17,00:00,33.6000000,20649400
SNGSP,D,01/31/17,00:00,34.3500000,65459300
SNGSP,D,02/01/17,00:00,34.8450000,31533800
SNGSP,D,02/02/17,00:00,34.5000000,17837100
SNGSP,D,02/03/17,00:00,35.3800000,68201800
SNGSP,D,02/06/17,00:00,35.1900000,31527100
SNGSP,D,02/07/17,00:00,35.4000000,34198100
SNGSP,D,02/08/17,00:00,35.1050000,23159200
SNGSP,D,02/09/17,00:00,35.6500000,41794000
SNGSP,D,02/10/17,00:00,34.7000000,40932700
SNGSP,D,02/13/17,00:00,34.0600000,32619000
SNGSP,D,02/14/17,00:00,34.0000000,16827200
SNGSP,D,02/15/17,00:00,34.5500000,21311600
SNGSP,D,02/16/17,00:00,35.1150000,23279200
SNGSP,D,02/17/17,00:00,34.8700000,16952900
SNGSP,D,02/20/17,00:00,34.6400000,15310900
SNGSP,D,02/21/17,00:00,34.9950000,13889200
SNGSP,D,02/22/17,00:00,34.2700000,24072400
SNGSP,D,02/24/17,00:00,33.5550000,12585400
SNGSP,D,02/27/17,00:00,32.2050000,29787400
SNGSP,D,02/28/17,00:00,31.8100000,55578900
SNGSP,D,03/01/17,00:00,32.3000000,21545800
SNGSP,D,03/02/17,00:00,32.5000000,20727100
SNGSP,D,03/03/17,00:00,32.4900000,12644400
SNGSP,D,03/06/17,00:00,32.0200000,13591700
SNGSP,D,03/07/17,00:00,31.1250000,23741300
SNGSP,D,03/09/17,00:00,32.1500000,63507200
SNGSP,D,03/10/17,00:00,31.9000000,28755500
SNGSP,D,03/13/17,00:00,31.7550000,15588700
SNGSP,D,03/14/17,00:00,32.2000000,19335300
SNGSP,D,03/15/17,00:00,31.9900000,12864200
SNGSP,D,03/16/17,00:00,31.8050000,27097500
SNGSP,D,03/17/17,00:00,32.9050000,53029500
SNGSP,D,03/20/17,00:00,33.3250000,24090700
SNGSP,D,03/21/17,00:00,33.5100000,17859200
SNGSP,D,03/22/17,00:00,33.9900000,18636700
SNGSP,D,03/23/17,00:00,33.3650000,15736900
SNGSP,D,03/24/17,00:00,33.1500000,7288900
SNGSP,D,03/27/17,00:00,32.6600000,14455700
SNGSP,D,03/28/17,00:00,33.3950000,17032900
SNGSP,D,03/29/17,00:00,32.7850000,11864600
SNGSP,D,03/30/17,00:00,32.6250000,11360900
SNGSP,D,03/31/17,00:00,32.1900000,16451600
