<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATNP,D,05/28/12,00:00,79.8800000,80560
TATNP,D,05/29/12,00:00,84.3200000,327280
TATNP,D,05/30/12,00:00,82.8100000,185070
TATNP,D,05/31/12,00:00,82.1100000,233070
TATNP,D,06/01/12,00:00,80.4200000,187720
TATNP,D,06/04/12,00:00,82.9900000,91320
TATNP,D,06/05/12,00:00,83.3500000,544210
TATNP,D,06/06/12,00:00,85.4600000,39700
TATNP,D,06/07/12,00:00,83.1000000,436940
TATNP,D,06/08/12,00:00,83.3000000,516400
TATNP,D,06/09/12,00:00,83.7000000,14540
TATNP,D,06/13/12,00:00,83.0000000,649670
TATNP,D,06/14/12,00:00,82.8000000,157790
TATNP,D,06/15/12,00:00,85.0000000,438980
TATNP,D,06/18/12,00:00,85.5000000,350470
TATNP,D,06/19/12,00:00,85.8000000,61450
TATNP,D,06/20/12,00:00,85.0000000,263520
TATNP,D,06/21/12,00:00,84.8000000,174530
TATNP,D,06/22/12,00:00,84.3700000,254090
TATNP,D,06/25/12,00:00,82.4800000,218470
TATNP,D,06/26/12,00:00,82.9500000,17610
TATNP,D,06/27/12,00:00,84.0000000,71880
TATNP,D,06/28/12,00:00,82.5000000,74390
TATNP,D,06/29/12,00:00,84.4700000,617640
TATNP,D,07/02/12,00:00,85.1300000,236530
TATNP,D,07/03/12,00:00,86.8800000,179950
TATNP,D,07/04/12,00:00,88.9000000,224400
TATNP,D,07/05/12,00:00,90.1800000,399670
TATNP,D,07/06/12,00:00,89.4900000,475500
TATNP,D,07/09/12,00:00,89.0000000,71020
TATNP,D,07/10/12,00:00,89.9900000,207360
TATNP,D,07/11/12,00:00,88.5000000,37410
TATNP,D,07/12/12,00:00,88.4500000,92780
TATNP,D,07/13/12,00:00,92.0100000,219370
TATNP,D,07/16/12,00:00,91.1900000,73600
TATNP,D,07/17/12,00:00,91.8000000,121130
TATNP,D,07/18/12,00:00,92.0100000,167760
TATNP,D,07/19/12,00:00,93.9200000,193020
TATNP,D,07/20/12,00:00,92.7000000,605100
TATNP,D,07/23/12,00:00,90.7100000,269640
TATNP,D,07/24/12,00:00,90.8900000,113640
TATNP,D,07/25/12,00:00,91.5900000,45260
TATNP,D,07/26/12,00:00,91.0000000,107140
TATNP,D,07/27/12,00:00,95.0000000,506340
TATNP,D,07/30/12,00:00,94.4400000,115550
TATNP,D,07/31/12,00:00,93.1200000,179520
TATNP,D,08/01/12,00:00,93.1000000,142630
TATNP,D,08/02/12,00:00,92.4900000,157220
TATNP,D,08/03/12,00:00,95.0000000,71510
TATNP,D,08/06/12,00:00,95.7000000,275690
