<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
SNGS,D,10/23/15,00:00,36.0300000,15279000
SNGS,D,10/26/15,00:00,35.1400000,23963800
SNGS,D,10/27/15,00:00,35.5000000,17475100
SNGS,D,10/28/15,00:00,35.7600000,12356400
SNGS,D,10/29/15,00:00,35.1500000,11599800
SNGS,D,10/30/15,00:00,35.7850000,18533200
SNGS,D,11/02/15,00:00,35.6500000,14602400
SNGS,D,11/03/15,00:00,35.9500000,18549800
SNGS,D,11/05/15,00:00,35.9000000,14303100
SNGS,D,11/06/15,00:00,35.5750000,10426700
SNGS,D,11/09/15,00:00,35.3200000,10738600
SNGS,D,11/10/15,00:00,35.2600000,15858500
SNGS,D,11/11/15,00:00,34.7950000,13458400
SNGS,D,11/12/15,00:00,35.1500000,18969500
SNGS,D,11/13/15,00:00,34.9150000,17270900
SNGS,D,11/16/15,00:00,34.5950000,27047100
SNGS,D,11/17/15,00:00,34.9000000,32164800
SNGS,D,11/18/15,00:00,35.6200000,19790100
SNGS,D,11/19/15,00:00,35.3100000,19684500
SNGS,D,11/20/15,00:00,34.9050000,23730600
SNGS,D,11/23/15,00:00,36.3400000,36022200
SNGS,D,11/24/15,00:00,35.2500000,27866800
SNGS,D,11/25/15,00:00,35.8050000,19900800
SNGS,D,11/26/15,00:00,35.7000000,12110200
SNGS,D,11/27/15,00:00,34.7500000,17027100
SNGS,D,11/30/15,00:00,33.5000000,24713400
SNGS,D,12/01/15,00:00,34.0000000,24953600
SNGS,D,12/02/15,00:00,34.2100000,18398100
SNGS,D,12/03/15,00:00,34.9000000,32292700
SNGS,D,12/04/15,00:00,34.1550000,30875600
SNGS,D,12/07/15,00:00,34.2550000,21456100
SNGS,D,12/08/15,00:00,33.9200000,23748700
SNGS,D,12/09/15,00:00,34.3000000,18925400
SNGS,D,12/10/15,00:00,34.2950000,22408500
SNGS,D,12/11/15,00:00,34.0300000,13511600
SNGS,D,12/14/15,00:00,33.7950000,18460600
SNGS,D,12/15/15,00:00,34.2700000,19849400
SNGS,D,12/16/15,00:00,34.6950000,13068700
SNGS,D,12/17/15,00:00,35.4000000,17566200
SNGS,D,12/18/15,00:00,34.2500000,20816500
SNGS,D,12/21/15,00:00,33.8600000,14193100
SNGS,D,12/22/15,00:00,34.1750000,8247400
SNGS,D,12/23/15,00:00,34.0000000,18736400
SNGS,D,12/24/15,00:00,33.9450000,7556000
SNGS,D,12/25/15,00:00,33.9150000,3689900
SNGS,D,12/28/15,00:00,33.6750000,6213700
SNGS,D,12/29/15,00:00,34.5500000,13623700
SNGS,D,12/30/15,00:00,33.9750000,15598400
SNGS,D,01/04/16,00:00,34.0500000,10429400
SNGS,D,01/05/16,00:00,34.1850000,8454100
SNGS,D,01/06/16,00:00,34.0050000,9397200
SNGS,D,01/11/16,00:00,33.2000000,23110700
SNGS,D,01/12/16,00:00,34.1000000,23202400
SNGS,D,01/13/16,00:00,33.9700000,17259400
SNGS,D,01/14/16,00:00,34.0000000,14729700
SNGS,D,01/15/16,00:00,32.4650000,40890000
SNGS,D,01/18/16,00:00,33.6800000,20275200
SNGS,D,01/19/16,00:00,33.7800000,30873500
SNGS,D,01/20/16,00:00,33.2200000,37653200
SNGS,D,01/21/16,00:00,34.4850000,28073600
SNGS,D,01/22/16,00:00,35.2000000,37539400
SNGS,D,01/25/16,00:00,35.3850000,22193000
SNGS,D,01/26/16,00:00,35.2150000,18731700
SNGS,D,01/27/16,00:00,36.2000000,14832300
SNGS,D,01/28/16,00:00,37.2000000,27762000
SNGS,D,01/29/16,00:00,36.5650000,33476500
SNGS,D,02/01/16,00:00,36.7100000,14736900
SNGS,D,02/02/16,00:00,37.3500000,18364400
SNGS,D,02/03/16,00:00,36.4950000,11036400
SNGS,D,02/04/16,00:00,38.1200000,26063300
SNGS,D,02/05/16,00:00,37.7000000,15707400
SNGS,D,02/08/16,00:00,36.7300000,15342300
SNGS,D,02/09/16,00:00,36.5850000,15573400
SNGS,D,02/10/16,00:00,36.7600000,16833800
SNGS,D,02/11/16,00:00,36.5950000,27844400
SNGS,D,02/12/16,00:00,37.1900000,33754400
SNGS,D,02/15/16,00:00,37.9750000,11196800
SNGS,D,02/16/16,00:00,37.6300000,13588900
SNGS,D,02/17/16,00:00,37.9400000,14438700
SNGS,D,02/18/16,00:00,38.6500000,20505500
SNGS,D,02/19/16,00:00,38.5750000,23029300
SNGS,D,02/20/16,00:00,38.2300000,2131800
SNGS,D,02/22/16,00:00,39.3500000,13525700
SNGS,D,02/24/16,00:00,38.9000000,19488300
SNGS,D,02/25/16,00:00,38.4900000,19643800
SNGS,D,02/26/16,00:00,39.2900000,16619800
SNGS,D,02/29/16,00:00,39.3000000,17915100
SNGS,D,03/01/16,00:00,39.4500000,18246500
SNGS,D,03/02/16,00:00,39.2050000,16555600
SNGS,D,03/03/16,00:00,39.9200000,22742300
SNGS,D,03/04/16,00:00,40.0750000,11465200
SNGS,D,03/07/16,00:00,40.6450000,12580600
SNGS,D,03/09/16,00:00,40.4250000,21678600
SNGS,D,03/10/16,00:00,40.6400000,20955500
SNGS,D,03/11/16,00:00,40.3000000,22895400
SNGS,D,03/14/16,00:00,40.2450000,28315100
SNGS,D,03/15/16,00:00,39.3600000,67089300
SNGS,D,03/16/16,00:00,39.6850000,20851600
SNGS,D,03/17/16,00:00,39.7950000,44167100
SNGS,D,03/18/16,00:00,38.8150000,44572000
SNGS,D,03/21/16,00:00,38.9000000,32104000
SNGS,D,03/22/16,00:00,39.6500000,25291400
SNGS,D,03/23/16,00:00,39.2300000,16357300
SNGS,D,03/24/16,00:00,38.8500000,12348900
SNGS,D,03/25/16,00:00,38.7550000,4265200
SNGS,D,03/28/16,00:00,38.4500000,7594600
SNGS,D,03/29/16,00:00,38.4650000,13906300
SNGS,D,03/30/16,00:00,39.3000000,20164700
SNGS,D,03/31/16,00:00,39.7100000,22758700
SNGS,D,04/01/16,00:00,39.6450000,35866400
SNGS,D,04/04/16,00:00,39.5250000,16412400
SNGS,D,04/05/16,00:00,38.9250000,16035400
SNGS,D,04/06/16,00:00,38.6500000,20485000
SNGS,D,04/07/16,00:00,37.8450000,23692200
SNGS,D,04/08/16,00:00,37.6000000,23383100
SNGS,D,04/11/16,00:00,37.8000000,17957400
SNGS,D,04/12/16,00:00,37.1800000,19455000
SNGS,D,04/13/16,00:00,37.7400000,25710900
SNGS,D,04/14/16,00:00,37.1100000,24031700
SNGS,D,04/15/16,00:00,36.8600000,16570800
SNGS,D,04/18/16,00:00,36.0950000,31688900
SNGS,D,04/19/16,00:00,35.8100000,26498400
SNGS,D,04/20/16,00:00,35.5600000,31701300
SNGS,D,04/21/16,00:00,35.9300000,30434800
SNGS,D,04/22/16,00:00,36.3950000,22978100
SNGS,D,04/25/16,00:00,36.2000000,16419000
SNGS,D,04/26/16,00:00,35.9000000,11116900
SNGS,D,04/27/16,00:00,35.8100000,12332400
SNGS,D,04/28/16,00:00,35.8200000,14294500
SNGS,D,04/29/16,00:00,34.1000000,37295300
SNGS,D,05/04/16,00:00,33.7300000,44882600
SNGS,D,05/05/16,00:00,33.4600000,38482800
SNGS,D,05/06/16,00:00,32.8750000,30307100
SNGS,D,05/10/16,00:00,33.0000000,33833100
SNGS,D,05/11/16,00:00,33.9800000,33071300
SNGS,D,05/12/16,00:00,33.5700000,31628300
SNGS,D,05/13/16,00:00,33.4300000,23067500
SNGS,D,05/16/16,00:00,33.4200000,15260400
SNGS,D,05/17/16,00:00,33.5200000,27612500
SNGS,D,05/18/16,00:00,34.1550000,25127300
SNGS,D,05/19/16,00:00,33.8200000,20434300
SNGS,D,05/20/16,00:00,33.6500000,13391900
SNGS,D,05/23/16,00:00,33.2550000,6313500
SNGS,D,05/24/16,00:00,33.3600000,8863700
SNGS,D,05/25/16,00:00,33.5550000,14834600
SNGS,D,05/26/16,00:00,33.5300000,17429700
SNGS,D,05/27/16,00:00,33.8000000,11989700
SNGS,D,05/30/16,00:00,33.8000000,3708200
SNGS,D,05/31/16,00:00,33.8050000,23785800
SNGS,D,06/01/16,00:00,33.3500000,16873500
SNGS,D,06/02/16,00:00,32.9100000,19283200
SNGS,D,06/03/16,00:00,33.0200000,13446300
SNGS,D,06/06/16,00:00,33.6900000,20698600
SNGS,D,06/07/16,00:00,34.0950000,20776500
SNGS,D,06/08/16,00:00,34.1400000,15655600
SNGS,D,06/09/16,00:00,33.2500000,15972500
SNGS,D,06/10/16,00:00,32.8200000,15267600
SNGS,D,06/14/16,00:00,33.9350000,30215600
SNGS,D,06/15/16,00:00,33.8600000,20558400
SNGS,D,06/16/16,00:00,33.9500000,18586300
SNGS,D,06/17/16,00:00,33.6000000,22238600
SNGS,D,06/20/16,00:00,33.8150000,9486200
SNGS,D,06/21/16,00:00,33.7400000,24227900
SNGS,D,06/22/16,00:00,33.2000000,18404600
SNGS,D,06/23/16,00:00,33.4350000,16277000
SNGS,D,06/24/16,00:00,33.6950000,17912400
SNGS,D,06/27/16,00:00,32.9000000,12444300
SNGS,D,06/28/16,00:00,32.8950000,11877100
SNGS,D,06/29/16,00:00,33.2400000,10257300
SNGS,D,06/30/16,00:00,33.2050000,9418700
SNGS,D,07/01/16,00:00,32.9600000,8067200
SNGS,D,07/04/16,00:00,33.0450000,4057300
SNGS,D,07/05/16,00:00,32.9000000,8490700
SNGS,D,07/06/16,00:00,32.1400000,17134000
SNGS,D,07/07/16,00:00,31.9500000,13272700
SNGS,D,07/08/16,00:00,32.0000000,14850400
SNGS,D,07/11/16,00:00,32.3200000,10884100
SNGS,D,07/12/16,00:00,32.3900000,16801200
SNGS,D,07/13/16,00:00,32.3450000,15096800
SNGS,D,07/14/16,00:00,32.9600000,26945300
SNGS,D,07/15/16,00:00,32.9500000,25569800
SNGS,D,07/18/16,00:00,32.6600000,14203100
SNGS,D,07/19/16,00:00,31.7000000,19433700
SNGS,D,07/20/16,00:00,31.6100000,15453000
SNGS,D,07/21/16,00:00,31.9600000,7260900
SNGS,D,07/22/16,00:00,32.2250000,10017400
SNGS,D,07/25/16,00:00,31.9800000,15346200
SNGS,D,07/26/16,00:00,31.6100000,18451500
SNGS,D,07/27/16,00:00,31.8550000,12647200
SNGS,D,07/28/16,00:00,31.7400000,13011700
SNGS,D,07/29/16,00:00,31.2050000,19708900
SNGS,D,08/01/16,00:00,30.7400000,17533100
SNGS,D,08/02/16,00:00,30.2350000,24782800
SNGS,D,08/03/16,00:00,30.2950000,11320400
SNGS,D,08/04/16,00:00,30.6000000,14720300
SNGS,D,08/05/16,00:00,30.6400000,10373900
SNGS,D,08/08/16,00:00,30.5950000,15285800
SNGS,D,08/09/16,00:00,30.9700000,13673800
SNGS,D,08/10/16,00:00,30.4000000,16636400
SNGS,D,08/11/16,00:00,30.6000000,15540100
SNGS,D,08/12/16,00:00,30.6500000,13071300
SNGS,D,08/15/16,00:00,30.5100000,15419900
SNGS,D,08/16/16,00:00,30.5100000,15471800
SNGS,D,08/17/16,00:00,30.6200000,12594400
SNGS,D,08/18/16,00:00,30.5300000,11151900
SNGS,D,08/19/16,00:00,30.3700000,8992500
SNGS,D,08/22/16,00:00,30.6000000,12515800
SNGS,D,08/23/16,00:00,30.3750000,12150200
SNGS,D,08/24/16,00:00,30.2600000,13496200
SNGS,D,08/25/16,00:00,29.5250000,28308700
SNGS,D,08/26/16,00:00,30.2850000,19401700
SNGS,D,08/29/16,00:00,30.6000000,17746200
SNGS,D,08/30/16,00:00,30.5000000,10840800
SNGS,D,08/31/16,00:00,31.1900000,36424200
SNGS,D,09/01/16,00:00,31.3450000,20836200
SNGS,D,09/02/16,00:00,31.1200000,10120100
SNGS,D,09/05/16,00:00,31.0600000,14642500
SNGS,D,09/06/16,00:00,31.2200000,15312800
SNGS,D,09/07/16,00:00,30.9950000,23381300
SNGS,D,09/08/16,00:00,31.3300000,28626500
SNGS,D,09/09/16,00:00,31.3000000,15370300
SNGS,D,09/12/16,00:00,31.4600000,15341400
SNGS,D,09/13/16,00:00,31.4250000,11917600
SNGS,D,09/14/16,00:00,31.3850000,9967100
SNGS,D,09/15/16,00:00,31.4850000,20110500
SNGS,D,09/16/16,00:00,30.7900000,17593300
SNGS,D,09/19/16,00:00,30.6400000,12818400
SNGS,D,09/20/16,00:00,30.8000000,13440500
SNGS,D,09/21/16,00:00,31.1000000,12956400
SNGS,D,09/22/16,00:00,31.1200000,11456100
SNGS,D,09/23/16,00:00,30.9050000,7911800
SNGS,D,09/26/16,00:00,30.6450000,6895900
SNGS,D,09/27/16,00:00,30.1000000,14297800
SNGS,D,09/28/16,00:00,30.3350000,13621100
SNGS,D,09/29/16,00:00,30.5900000,13032500
SNGS,D,09/30/16,00:00,30.7100000,32134900
SNGS,D,10/03/16,00:00,29.9600000,31031500
SNGS,D,10/04/16,00:00,29.2800000,30187100
SNGS,D,10/05/16,00:00,29.1750000,31927100
SNGS,D,10/06/16,00:00,29.3550000,22523000
SNGS,D,10/07/16,00:00,29.3800000,28008300
SNGS,D,10/10/16,00:00,29.5000000,11713300
SNGS,D,10/11/16,00:00,29.1500000,28042100
SNGS,D,10/12/16,00:00,29.1000000,23822800
SNGS,D,10/13/16,00:00,28.9450000,25577600
SNGS,D,10/14/16,00:00,28.9250000,9277300
SNGS,D,10/17/16,00:00,28.2300000,40563100
SNGS,D,10/18/16,00:00,27.9550000,30199900
SNGS,D,10/19/16,00:00,27.7500000,37474800
SNGS,D,10/20/16,00:00,27.3950000,31082100
SNGS,D,10/21/16,00:00,27.4350000,28999200
SNGS,D,10/24/16,00:00,27.0800000,30859100
SNGS,D,10/25/16,00:00,27.1000000,30503000
SNGS,D,10/26/16,00:00,27.2950000,20860700
SNGS,D,10/27/16,00:00,27.1200000,29592900
SNGS,D,10/28/16,00:00,27.2350000,14239100
SNGS,D,10/31/16,00:00,27.0150000,20893900
SNGS,D,11/01/16,00:00,27.4450000,20281700
SNGS,D,11/02/16,00:00,28.6000000,69520000
SNGS,D,11/03/16,00:00,28.5000000,44843300
SNGS,D,11/07/16,00:00,28.2300000,20258800
SNGS,D,11/08/16,00:00,28.6850000,15821100
SNGS,D,11/09/16,00:00,29.5000000,43369600
SNGS,D,11/10/16,00:00,29.5000000,41939400
SNGS,D,11/11/16,00:00,29.5000000,32370800
SNGS,D,11/14/16,00:00,29.6650000,26133700
SNGS,D,11/15/16,00:00,29.5050000,22213600
SNGS,D,11/16/16,00:00,29.4150000,16136600
SNGS,D,11/17/16,00:00,29.5200000,13994300
SNGS,D,11/18/16,00:00,29.5950000,7576500
SNGS,D,11/21/16,00:00,29.4300000,14677900
SNGS,D,11/22/16,00:00,29.1800000,15381500
SNGS,D,11/23/16,00:00,29.1900000,15476700
SNGS,D,11/24/16,00:00,29.0250000,12645100
SNGS,D,11/25/16,00:00,29.1000000,12559800
SNGS,D,11/28/16,00:00,29.1250000,11468300
SNGS,D,11/29/16,00:00,29.9050000,26384500
SNGS,D,11/30/16,00:00,29.9700000,30502900
SNGS,D,12/01/16,00:00,30.0650000,25815200
SNGS,D,12/02/16,00:00,29.6350000,18179000
SNGS,D,12/05/16,00:00,30.1150000,14979400
SNGS,D,12/06/16,00:00,30.4500000,25919900
SNGS,D,12/07/16,00:00,30.3500000,13907100
SNGS,D,12/08/16,00:00,31.0000000,23245000
SNGS,D,12/09/16,00:00,30.9050000,21925200
SNGS,D,12/12/16,00:00,30.2000000,29173900
SNGS,D,12/13/16,00:00,30.5700000,21109100
SNGS,D,12/14/16,00:00,30.5000000,13169100
SNGS,D,12/15/16,00:00,30.8800000,35646100
SNGS,D,12/16/16,00:00,31.0000000,21442900
SNGS,D,12/19/16,00:00,31.0200000,15638400
