<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATN,D,08/28/17,00:00,388.0000000,834180
TATN,D,08/29/17,00:00,382.8500000,1699040
TATN,D,08/30/17,00:00,381.5500000,976440
TATN,D,08/31/17,00:00,388.0000000,1896390
TATN,D,09/01/17,00:00,386.1500000,1122620
TATN,D,09/04/17,00:00,385.4000000,848760
TATN,D,09/05/17,00:00,386.0000000,1103840
TATN,D,09/06/17,00:00,392.5000000,1702740
TATN,D,09/07/17,00:00,389.4000000,1343500
TATN,D,09/08/17,00:00,395.8500000,966090
TATN,D,09/11/17,00:00,391.0500000,1508390
TATN,D,09/12/17,00:00,391.3500000,1246540
TATN,D,09/13/17,00:00,384.5000000,1687730
TATN,D,09/14/17,00:00,391.0500000,1126840
TATN,D,09/15/17,00:00,396.6000000,2185140
TATN,D,09/18/17,00:00,395.5000000,1015500
TATN,D,09/19/17,00:00,391.0500000,891000
TATN,D,09/20/17,00:00,399.9500000,1168200
TATN,D,09/21/17,00:00,409.4000000,2346580
TATN,D,09/22/17,00:00,402.3500000,1551320
TATN,D,09/25/17,00:00,412.1000000,1067830
TATN,D,09/26/17,00:00,405.7000000,1195300
TATN,D,09/27/17,00:00,410.9500000,1294650
TATN,D,09/28/17,00:00,411.6500000,869770
TATN,D,09/29/17,00:00,411.2500000,1262790
TATN,D,10/02/17,00:00,403.1500000,930680
TATN,D,10/03/17,00:00,404.8500000,874180
TATN,D,10/04/17,00:00,414.8000000,1237700
TATN,D,10/05/17,00:00,419.9500000,950470
TATN,D,10/06/17,00:00,425.0000000,1180290
TATN,D,10/09/17,00:00,421.1000000,677370
TATN,D,10/10/17,00:00,424.3500000,690290
TATN,D,10/11/17,00:00,427.9000000,1207980
TATN,D,10/12/17,00:00,428.6000000,536270
TATN,D,10/13/17,00:00,430.2000000,608560
TATN,D,10/16/17,00:00,429.7500000,1213660
TATN,D,10/17/17,00:00,425.3000000,731260
TATN,D,10/18/17,00:00,421.0500000,952040
TATN,D,10/19/17,00:00,415.5500000,784010
TATN,D,10/20/17,00:00,424.8500000,1440820
TATN,D,10/23/17,00:00,418.9500000,775140
TATN,D,10/24/17,00:00,422.6000000,605930
TATN,D,10/25/17,00:00,412.0000000,1446520
TATN,D,10/26/17,00:00,408.3500000,1310880
TATN,D,10/27/17,00:00,419.8500000,1072960
TATN,D,10/30/17,00:00,424.3000000,1931960
TATN,D,10/31/17,00:00,436.0000000,1820860
TATN,D,11/01/17,00:00,444.4000000,1176580
TATN,D,11/02/17,00:00,439.0000000,1041970
TATN,D,11/03/17,00:00,437.5000000,1254280
TATN,D,11/07/17,00:00,491.9500000,4910450
TATN,D,11/08/17,00:00,490.0000000,1912670
TATN,D,11/09/17,00:00,491.3500000,1365130
TATN,D,11/10/17,00:00,487.0000000,1128850
TATN,D,11/13/17,00:00,484.3000000,1454910
TATN,D,11/14/17,00:00,487.5000000,1328580
TATN,D,11/15/17,00:00,479.6000000,1284580
TATN,D,11/16/17,00:00,471.0000000,1396010
TATN,D,11/17/17,00:00,468.8500000,1152270
TATN,D,11/20/17,00:00,471.0000000,408060
TATN,D,11/21/17,00:00,492.3500000,1596230
TATN,D,11/22/17,00:00,488.9500000,1153390
TATN,D,11/23/17,00:00,483.9500000,666040
TATN,D,11/24/17,00:00,479.5000000,875940
TATN,D,11/27/17,00:00,483.9000000,1199690
TATN,D,11/28/17,00:00,480.0000000,1403530
TATN,D,11/29/17,00:00,467.6500000,1394400
TATN,D,11/30/17,00:00,456.7000000,3764010
TATN,D,12/01/17,00:00,459.7500000,1419250
TATN,D,12/04/17,00:00,511.4500000,4744290
TATN,D,12/05/17,00:00,506.7000000,3581540
TATN,D,12/06/17,00:00,510.9000000,1493190
TATN,D,12/07/17,00:00,507.0000000,1471030
TATN,D,12/08/17,00:00,503.1000000,772850
TATN,D,12/11/17,00:00,516.9500000,1549900
TATN,D,12/12/17,00:00,517.0000000,1904490
TATN,D,12/13/17,00:00,503.0000000,1689590
TATN,D,12/14/17,00:00,492.8000000,2506050
TATN,D,12/15/17,00:00,487.5500000,2205320
TATN,D,12/18/17,00:00,503.0000000,1424900
TATN,D,12/19/17,00:00,491.6500000,1232620
TATN,D,12/20/17,00:00,477.3000000,1538640
TATN,D,12/21/17,00:00,471.9500000,2263490
TATN,D,12/22/17,00:00,481.6000000,868500
TATN,D,12/25/17,00:00,481.7500000,338370
TATN,D,12/26/17,00:00,483.0000000,547590
TATN,D,12/27/17,00:00,482.4000000,1073390
TATN,D,12/28/17,00:00,477.9500000,1061300
TATN,D,12/29/17,00:00,478.8000000,658910
TATN,D,01/03/18,00:00,486.8000000,871800
TATN,D,01/04/18,00:00,502.0000000,1733590
TATN,D,01/05/18,00:00,500.9000000,870600
TATN,D,01/09/18,00:00,511.3000000,1944430
TATN,D,01/10/18,00:00,510.3000000,1412600
TATN,D,01/11/18,00:00,508.9500000,1123390
TATN,D,01/12/18,00:00,515.5500000,1410180
TATN,D,01/15/18,00:00,518.1500000,2141600
TATN,D,01/16/18,00:00,528.9500000,2088160
TATN,D,01/17/18,00:00,546.0000000,3168480
TATN,D,01/18/18,00:00,560.0000000,2307440
TATN,D,01/19/18,00:00,551.2000000,2642720
TATN,D,01/22/18,00:00,567.1500000,2172950
TATN,D,01/23/18,00:00,564.4000000,2407720
TATN,D,01/24/18,00:00,569.7000000,1264240
TATN,D,01/25/18,00:00,573.8000000,2527770
TATN,D,01/26/18,00:00,580.0000000,1509200
TATN,D,01/29/18,00:00,578.6000000,1893830
TATN,D,01/30/18,00:00,565.4000000,1702930
TATN,D,01/31/18,00:00,565.2000000,1772820
TATN,D,02/01/18,00:00,578.6500000,1243590
TATN,D,02/02/18,00:00,579.0000000,1854910
TATN,D,02/05/18,00:00,564.4000000,1959380
TATN,D,02/06/18,00:00,542.7000000,3021510
TATN,D,02/07/18,00:00,563.1000000,2188060
TATN,D,02/08/18,00:00,555.5000000,1860770
TATN,D,02/09/18,00:00,536.7000000,2263800
TATN,D,02/12/18,00:00,536.0000000,1623310
TATN,D,02/13/18,00:00,549.7500000,1649180
TATN,D,02/14/18,00:00,554.0000000,1622190
TATN,D,02/15/18,00:00,560.0000000,1967610
TATN,D,02/16/18,00:00,569.0000000,2927720
TATN,D,02/19/18,00:00,569.0500000,1048380
