<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
KRKNP,D,01/05/18,00:00,12060.0000000,70
KRKNP,D,01/09/18,00:00,12050.0000000,198
KRKNP,D,01/10/18,00:00,12020.0000000,192
KRKNP,D,01/11/18,00:00,12040.0000000,157
KRKNP,D,01/12/18,00:00,12090.0000000,275
KRKNP,D,01/15/18,00:00,12110.0000000,86
KRKNP,D,01/16/18,00:00,12110.0000000,154
KRKNP,D,01/17/18,00:00,12180.0000000,37
KRKNP,D,01/18/18,00:00,12280.0000000,110
KRKNP,D,01/19/18,00:00,12450.0000000,157
KRKNP,D,01/22/18,00:00,12900.0000000,898
KRKNP,D,01/23/18,00:00,12740.0000000,363
KRKNP,D,01/24/18,00:00,12770.0000000,142
KRKNP,D,01/25/18,00:00,12720.0000000,36
KRKNP,D,01/26/18,00:00,12590.0000000,223
KRKNP,D,01/29/18,00:00,12550.0000000,118
KRKNP,D,01/30/18,00:00,12610.0000000,71
KRKNP,D,01/31/18,00:00,12660.0000000,110
KRKNP,D,02/01/18,00:00,12670.0000000,102
KRKNP,D,02/02/18,00:00,12640.0000000,50
KRKNP,D,02/05/18,00:00,12740.0000000,31
KRKNP,D,02/06/18,00:00,12410.0000000,322
KRKNP,D,02/07/18,00:00,12400.0000000,134
KRKNP,D,02/08/18,00:00,12430.0000000,38
KRKNP,D,02/09/18,00:00,12540.0000000,177
KRKNP,D,02/12/18,00:00,12550.0000000,90
KRKNP,D,02/13/18,00:00,12430.0000000,86
KRKNP,D,02/14/18,00:00,12490.0000000,88
KRKNP,D,02/15/18,00:00,12620.0000000,96
KRKNP,D,02/16/18,00:00,12600.0000000,149
KRKNP,D,02/19/18,00:00,12600.0000000,65
KRKNP,D,02/20/18,00:00,12590.0000000,91
KRKNP,D,02/21/18,00:00,12600.0000000,61
KRKNP,D,02/22/18,00:00,12550.0000000,79
KRKNP,D,02/26/18,00:00,12450.0000000,247
KRKNP,D,02/27/18,00:00,12550.0000000,145
KRKNP,D,02/28/18,00:00,12470.0000000,78
KRKNP,D,03/01/18,00:00,12500.0000000,60
KRKNP,D,03/02/18,00:00,12460.0000000,136
KRKNP,D,03/05/18,00:00,12550.0000000,71
KRKNP,D,03/06/18,00:00,12600.0000000,87
KRKNP,D,03/07/18,00:00,12480.0000000,255
KRKNP,D,03/09/18,00:00,12600.0000000,196
KRKNP,D,03/12/18,00:00,12550.0000000,333
KRKNP,D,03/13/18,00:00,12490.0000000,103
KRKNP,D,03/14/18,00:00,12460.0000000,152
KRKNP,D,03/15/18,00:00,12490.0000000,75
KRKNP,D,03/16/18,00:00,12550.0000000,200
KRKNP,D,03/19/18,00:00,12510.0000000,78
KRKNP,D,03/20/18,00:00,11820.0000000,3322
KRKNP,D,03/21/18,00:00,11840.0000000,506
KRKNP,D,03/22/18,00:00,11850.0000000,189
KRKNP,D,03/23/18,00:00,11740.0000000,153
KRKNP,D,03/26/18,00:00,11550.0000000,315
KRKNP,D,03/27/18,00:00,11650.0000000,243
KRKNP,D,03/28/18,00:00,11610.0000000,311
KRKNP,D,03/29/18,00:00,11670.0000000,153
KRKNP,D,03/30/18,00:00,11750.0000000,75
KRKNP,D,04/02/18,00:00,11700.0000000,83
KRKNP,D,04/03/18,00:00,11780.0000000,64
KRKNP,D,04/04/18,00:00,11720.0000000,125
KRKNP,D,04/05/18,00:00,11800.0000000,73
KRKNP,D,04/06/18,00:00,11790.0000000,218
KRKNP,D,04/09/18,00:00,11200.0000000,723
KRKNP,D,04/10/18,00:00,11150.0000000,580
KRKNP,D,04/11/18,00:00,11140.0000000,293
KRKNP,D,04/12/18,00:00,11330.0000000,174
KRKNP,D,04/13/18,00:00,11480.0000000,95
KRKNP,D,04/16/18,00:00,11410.0000000,90
KRKNP,D,04/17/18,00:00,11600.0000000,114
KRKNP,D,04/18/18,00:00,11620.0000000,105
KRKNP,D,04/19/18,00:00,11630.0000000,55
KRKNP,D,04/20/18,00:00,11700.0000000,26
KRKNP,D,04/23/18,00:00,11690.0000000,116
KRKNP,D,04/24/18,00:00,11660.0000000,69
KRKNP,D,04/25/18,00:00,11590.0000000,79
KRKNP,D,04/26/18,00:00,11550.0000000,319
KRKNP,D,04/27/18,00:00,11550.0000000,141
KRKNP,D,04/28/18,00:00,11630.0000000,77
KRKNP,D,04/30/18,00:00,11620.0000000,48
KRKNP,D,05/02/18,00:00,11660.0000000,55
KRKNP,D,05/03/18,00:00,11610.0000000,321
KRKNP,D,05/04/18,00:00,11570.0000000,168
KRKNP,D,05/07/18,00:00,11680.0000000,134
KRKNP,D,05/08/18,00:00,11720.0000000,90
KRKNP,D,05/10/18,00:00,11740.0000000,180
KRKNP,D,05/11/18,00:00,11830.0000000,154
KRKNP,D,05/14/18,00:00,11800.0000000,89
KRKNP,D,05/15/18,00:00,11780.0000000,215
KRKNP,D,05/16/18,00:00,11900.0000000,170
KRKNP,D,05/17/18,00:00,11980.0000000,248
KRKNP,D,05/18/18,00:00,11900.0000000,104
KRKNP,D,05/21/18,00:00,11860.0000000,83
KRKNP,D,05/22/18,00:00,11900.0000000,75
KRKNP,D,05/23/18,00:00,11860.0000000,107
KRKNP,D,05/24/18,00:00,11870.0000000,43
KRKNP,D,05/25/18,00:00,11970.0000000,515
KRKNP,D,05/28/18,00:00,11960.0000000,122
KRKNP,D,05/29/18,00:00,11990.0000000,103
KRKNP,D,05/30/18,00:00,11960.0000000,35
KRKNP,D,05/31/18,00:00,11900.0000000,107
KRKNP,D,06/01/18,00:00,11900.0000000,69
KRKNP,D,06/04/18,00:00,11850.0000000,288
KRKNP,D,06/05/18,00:00,11900.0000000,41
KRKNP,D,06/06/18,00:00,11940.0000000,228
KRKNP,D,06/07/18,00:00,11900.0000000,134
KRKNP,D,06/08/18,00:00,11420.0000000,2057
KRKNP,D,06/09/18,00:00,11400.0000000,269
KRKNP,D,06/11/18,00:00,11380.0000000,43
KRKNP,D,06/13/18,00:00,11320.0000000,270
KRKNP,D,06/14/18,00:00,11280.0000000,113
KRKNP,D,06/15/18,00:00,11450.0000000,259
KRKNP,D,06/18/18,00:00,11230.0000000,111
KRKNP,D,06/19/18,00:00,11250.0000000,197
